38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
292,153,304,153,304,164,292,164
209,161,236,161,236,176,209,176
389,174,414,174,414,189,389,189
542,186,570,186,570,197,542,197
572,186,598,186,598,197,572,197
201,237,250,237,250,256,201,256
252,237,268,237,268,254,252,254
269,237,302,237,302,256,269,256
304,237,340,237,340,256,304,256
341,237,364,237,364,256,341,256
364,237,414,237,414,258,364,258
416,237,441,237,441,256,416,256
526,368,554,368,554,384,526,384
229,369,268,369,268,385,229,385
73,372,113,372,113,388,73,388
381,372,409,372,409,388,381,388
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
