38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
181,88,201,88,201,106,181,106
204,88,257,88,257,106,204,106
260,88,317,88,317,109,260,109
321,88,365,88,365,106,321,106
366,88,378,88,378,105,366,105
382,88,454,88,454,109,382,109
198,197,216,197,216,213,198,213
218,197,241,197,241,214,218,214
426,197,444,197,444,213,426,213
446,197,468,197,468,214,446,214
140,198,196,200,195,214,139,213
352,198,422,198,422,217,352,217
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
