38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
357,69,372,69,372,88,357,88
239,72,293,70,293,86,240,88
374,70,410,70,410,88,374,88
258,160,287,141,298,158,268,176
368,148,397,148,397,170,368,170
176,222,225,222,225,241,176,241
225,224,293,221,294,241,227,245
294,222,356,222,356,241,294,241
425,222,457,222,457,241,425,241
460,222,506,222,506,241,460,241
357,224,425,224,425,244,357,244
501,376,541,376,541,390,501,390
545,377,586,377,586,390,545,390
497,400,589,403,589,420,497,418
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
