38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
106,64,141,64,141,82,106,82
413,64,469,64,469,82,413,82
470,64,553,64,553,85,470,85
82,65,104,65,104,82,82,82
144,65,184,65,184,82,144,82
220,62,281,67,279,87,218,82
296,65,412,65,412,82,296,82
185,66,216,66,216,81,185,81
281,68,292,68,292,82,281,82
96,114,136,114,136,134,96,134
136,114,153,114,153,133,136,133
402,114,476,114,476,134,402,134
30,116,52,116,52,134,30,134
169,116,186,116,186,133,169,133
203,117,274,114,275,134,204,137
276,114,342,118,340,139,274,134
342,116,382,116,382,134,342,134
382,116,400,116,400,133,382,133
478,116,502,116,502,137,478,137
502,116,522,116,522,136,502,136
524,116,568,116,568,134,524,134
569,115,603,117,602,135,568,133
152,117,166,117,166,133,152,133
54,118,94,118,94,137,54,137
188,118,198,118,198,133,188,133
201,141,233,141,233,160,201,160
235,140,298,144,297,163,233,159
341,141,416,141,416,162,341,162
417,141,440,141,440,160,417,160
440,141,452,141,452,158,440,158
300,142,324,142,324,160,300,160
182,145,196,145,196,158,182,158
325,145,336,145,336,158,325,158
29,192,69,192,69,210,29,210
112,192,150,192,150,210,112,210
152,192,182,192,182,209,152,209
365,192,390,192,390,210,365,210
534,190,608,193,607,215,533,212
185,193,202,193,202,210,185,210
218,195,290,190,291,210,220,215
292,191,363,196,362,217,290,211
394,193,426,193,426,210,394,210
428,192,491,196,490,214,427,210
492,193,517,193,517,210,492,210
70,196,110,196,110,213,70,213
204,196,216,196,216,209,204,209
518,196,529,196,529,209,518,209
300,217,322,217,322,236,300,236
322,218,334,218,334,234,322,234
250,269,293,269,293,288,250,288
294,269,310,269,310,286,294,286
313,269,388,269,388,288,313,288
372,374,408,374,408,390,372,390
509,374,565,374,565,390,509,390
568,374,582,374,582,390,568,390
76,376,112,376,112,394,76,394
224,376,261,376,261,394,224,394
412,376,429,376,429,390,412,390
84,402,101,402,101,417,84,417
226,402,260,402,260,418,226,418
368,402,396,402,396,417,368,417
400,402,434,402,434,417,400,417
516,402,573,402,573,417,516,417
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
