38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
421,78,453,78,453,98,421,98
456,78,528,78,528,98,456,98
133,80,174,80,174,98,133,98
176,80,212,80,212,97,176,97
214,80,260,80,260,98,214,98
296,80,365,80,365,101,296,101
365,80,421,80,421,98,365,98
530,81,540,81,540,96,530,96
262,82,293,82,293,98,262,98
208,130,248,130,248,149,208,149
306,130,322,130,322,148,306,148
340,131,394,128,395,149,341,152
397,130,469,130,469,149,397,149
293,133,302,133,302,148,293,148
249,133,290,133,290,152,249,152
325,133,336,133,336,148,325,148
201,182,246,182,246,201,201,201
292,184,301,184,301,198,292,198
305,182,322,182,322,200,305,200
404,182,476,182,476,201,404,201
249,185,289,185,289,204,249,204
324,185,334,185,334,200,324,200
338,185,401,185,401,202,338,202
270,233,312,233,312,252,270,252
314,233,329,233,329,250,314,250
333,233,406,233,406,252,333,252
364,374,400,374,400,392,364,392
404,374,437,374,437,390,404,390
508,374,565,374,565,390,508,390
568,374,582,374,582,390,568,390
76,376,112,376,112,394,76,394
224,376,261,376,261,394,224,394
76,402,109,402,109,417,76,417
222,402,261,402,261,418,222,418
365,402,393,402,393,417,365,417
398,402,436,402,436,417,398,417
516,402,573,402,573,417,516,417
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
