38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
430,68,449,68,449,82,430,82
336,69,425,70,425,86,335,84
316,92,349,96,347,111,314,107
438,94,469,94,469,106,438,106
182,116,239,117,238,133,182,131
320,117,341,117,341,130,320,130
442,118,462,118,462,130,442,130
181,139,239,141,238,157,180,155
320,141,341,141,341,154,320,154
453,142,462,142,462,154,453,154
444,165,462,165,462,178,444,178
172,164,250,165,250,181,171,179
320,165,341,165,341,178,320,178
178,187,241,189,241,205,178,203
442,189,462,189,462,202,442,202
320,190,341,190,341,202,320,202
188,211,232,214,231,230,187,226
320,213,341,213,341,226,320,226
452,213,464,213,464,226,452,226
444,217,453,217,453,225,444,225
164,250,254,250,254,270,164,270
338,250,370,250,370,269,338,269
60,252,110,252,110,269,60,269
110,252,128,252,128,269,110,269
129,252,161,252,161,270,129,270
257,250,336,253,335,272,256,269
372,251,485,253,485,274,371,272
510,251,554,254,552,275,509,271
488,253,508,253,508,270,488,270
556,254,578,254,578,269,556,269
452,275,545,277,545,297,451,295
96,274,170,278,169,299,95,294
170,277,205,277,205,296,170,296
208,277,240,277,240,296,208,296
380,277,422,277,422,296,380,296
241,278,356,278,356,298,241,298
357,278,378,278,378,296,357,296
425,280,449,280,449,296,425,296
396,393,425,393,425,410,396,410
558,393,588,393,588,410,558,410
68,396,97,396,97,413,68,413
237,396,268,396,268,413,237,413
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
