38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
102,62,146,62,146,81,102,81
185,62,221,62,221,81,185,81
296,61,332,65,329,85,294,80
332,62,392,62,392,81,332,81
393,62,433,62,433,81,393,81
148,64,184,64,184,81,148,81
225,64,272,64,272,81,225,81
272,64,293,64,293,81,272,81
434,64,473,64,473,81,434,81
474,64,501,64,501,81,474,81
508,64,549,64,549,81,508,81
270,86,332,88,331,108,270,106
378,88,424,88,424,109,378,109
369,92,376,92,376,104,369,104
218,92,269,92,269,109,218,109
332,92,365,92,365,105,332,105
101,165,157,165,157,184,101,184
160,165,181,165,181,184,160,184
182,165,214,165,214,184,182,184
216,163,300,166,299,187,215,183
301,165,408,165,408,184,301,184
506,165,541,165,541,184,506,184
407,168,505,166,505,185,408,187
276,191,363,188,364,209,277,212
68,340,122,340,122,357,68,357
216,340,269,340,269,354,216,354
365,340,418,340,418,354,365,354
522,340,577,340,577,354,522,354
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
