38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
278,113,361,113,361,133,278,133
334,164,348,164,348,182,334,182
292,181,309,181,309,201,292,201
312,185,328,185,328,198,312,198
333,185,348,185,348,216,333,216
238,308,249,308,249,321,238,321
80,360,104,360,104,378,80,378
378,360,404,360,404,378,378,378
230,360,256,360,256,385,230,385
529,361,554,361,554,382,529,382
532,382,547,381,549,408,534,409
382,386,397,386,397,406,382,406
85,389,97,389,97,406,85,406
232,392,257,392,257,410,232,410
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
