38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
118,80,142,80,142,97,118,97
149,81,165,81,165,94,149,94
256,129,277,129,277,149,256,149
32,127,84,132,82,153,30,147
84,130,114,130,114,149,84,149
118,129,198,133,197,154,117,150
200,130,253,130,253,149,200,149
54,156,86,156,86,174,54,174
88,152,174,157,173,179,87,174
173,157,253,157,253,177,173,177
138,181,170,181,170,200,138,200
173,179,264,181,263,204,172,201
44,182,137,182,137,202,44,202
121,208,186,208,186,225,121,225
382,233,397,233,397,249,382,249
574,238,592,238,592,256,574,256
407,304,434,302,435,315,408,318
478,303,530,302,531,317,478,318
533,302,597,302,597,317,533,317
358,305,408,305,408,320,358,320
437,305,450,305,450,317,437,317
452,305,476,305,476,317,452,317
528,406,552,406,552,421,528,421
80,409,102,409,102,428,80,428
230,409,252,409,252,428,230,428
378,409,404,409,404,424,378,424
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
