38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
276,156,300,156,300,174,276,174
302,156,365,156,365,174,302,174
366,160,377,160,377,170,366,170
357,381,389,381,389,397,357,397
389,381,421,381,421,398,389,398
200,382,221,382,221,398,200,398
221,382,253,382,253,398,221,398
254,382,286,382,286,398,254,398
520,382,541,382,541,398,520,398
541,382,573,382,573,398,541,398
36,390,57,390,57,405,36,405
58,390,90,390,90,406,58,406
92,390,122,390,122,408,92,408
124,390,156,390,156,408,124,408
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
