38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
577,54,596,54,596,65,577,65
606,54,634,54,634,65,606,65
594,54,605,54,605,64,594,64
56,102,70,102,70,120,56,120
72,102,104,102,104,121,72,121
145,102,210,102,210,121,145,121
106,105,141,105,141,120,106,120
413,122,438,122,438,137,413,137
489,122,506,122,506,140,489,140
57,127,102,131,100,150,55,146
135,128,209,127,209,149,136,150
104,132,133,132,133,146,104,146
193,153,214,153,214,173,193,173
56,154,102,154,102,173,56,173
102,154,120,154,120,172,102,172
121,154,153,154,153,173,121,173
156,154,190,154,190,173,156,173
146,180,172,180,172,202,146,202
96,181,145,181,145,201,96,201
498,366,528,366,528,381,498,381
530,366,588,366,588,384,530,384
77,370,105,370,105,386,77,386
377,370,406,370,406,388,377,388
229,372,258,372,258,388,229,388
496,393,588,393,588,408,496,408
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
