38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
376,109,385,109,385,120,376,120
169,113,218,113,218,132,169,132
220,113,264,113,264,132,220,132
265,113,297,113,297,132,265,132
405,113,465,113,465,132,405,132
300,114,356,114,356,130,300,130
372,126,390,126,390,138,372,138
136,237,169,237,169,257,136,257
169,238,206,236,207,255,170,257
441,237,454,237,454,254,441,254
456,237,501,237,501,258,456,258
502,237,538,237,538,256,502,256
540,237,552,237,552,254,540,254
121,238,134,238,134,256,121,256
208,238,220,238,220,254,208,254
388,238,398,238,398,252,388,252
556,240,581,240,581,258,556,258
225,241,249,241,249,260,225,260
121,365,134,365,134,382,121,382
136,365,169,365,169,384,136,384
170,365,206,365,206,384,170,384
208,365,220,365,220,382,208,382
225,365,276,365,276,384,225,384
456,366,501,366,501,389,456,389
502,366,538,366,538,386,502,386
441,368,454,368,454,385,441,385
540,368,552,368,552,384,540,384
556,368,608,368,608,386,556,386
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
