38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
190,134,204,134,204,150,190,150
207,150,451,150,451,172,207,172
190,166,206,166,206,186,190,186
68,349,117,349,117,365,68,365
218,349,268,349,268,365,218,365
369,349,418,349,418,365,369,365
494,364,524,364,524,380,494,380
525,365,587,362,588,379,526,383
84,376,114,376,114,392,84,392
68,377,81,377,81,390,68,390
236,377,266,377,266,392,236,392
370,377,417,377,417,392,370,392
220,378,233,378,233,392,220,392
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
