38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
140,112,196,112,196,130,140,130
198,112,220,112,220,130,198,130
220,112,253,112,253,130,220,130
254,109,340,114,339,135,253,130
340,111,420,113,419,133,339,131
420,113,477,111,477,130,421,132
478,112,502,112,502,130,478,130
168,142,245,142,245,162,168,162
262,142,298,142,298,162,262,162
429,142,474,142,474,162,429,162
355,145,427,143,428,161,356,163
314,146,338,146,338,162,314,162
340,146,352,146,352,161,340,161
248,158,258,158,258,172,248,172
301,160,309,160,309,172,301,172
494,336,538,336,538,352,494,352
84,338,106,338,106,381,84,381
542,338,568,338,568,352,542,352
237,340,249,340,249,382,237,382
388,341,398,341,398,356,388,356
572,340,592,340,592,352,572,352
386,357,398,357,398,381,386,381
509,364,577,364,577,378,509,378
486,390,553,390,553,406,486,406
557,390,600,390,600,406,557,406
528,418,557,418,557,433,528,433
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
