38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
102,108,133,108,133,128,102,128
517,108,538,108,538,128,517,128
134,109,150,109,150,126,134,126
168,109,224,109,224,128,168,128
225,109,246,109,246,128,225,128
262,108,340,109,339,129,262,127
341,109,384,109,384,128,341,128
386,109,460,109,460,128,386,128
460,109,516,109,516,128,460,128
153,112,165,112,165,126,153,126
248,112,258,112,258,126,248,126
218,134,258,134,258,153,218,153
260,134,332,134,332,153,260,153
382,134,420,134,420,152,382,152
334,136,381,136,381,153,334,153
89,340,100,340,100,354,89,354
381,340,404,340,404,356,381,356
216,341,260,341,260,356,216,356
262,341,274,341,274,356,262,356
474,341,556,341,556,358,474,358
560,342,577,342,577,356,560,356
580,344,606,344,606,358,580,358
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
