38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
186,64,237,64,237,82,186,82
237,64,300,64,300,82,237,82
369,64,401,64,401,82,369,82
402,64,449,64,449,82,402,82
300,65,368,65,368,85,300,85
292,120,306,120,306,137,292,137
190,121,202,121,202,137,190,137
208,137,278,137,278,161,208,161
424,138,460,136,462,157,425,159
280,138,382,136,383,171,281,173
182,141,205,141,205,173,182,173
386,325,400,325,400,344,386,344
534,325,548,325,548,373,534,373
238,330,252,330,252,348,238,348
80,332,105,332,105,350,80,350
233,345,258,345,258,377,233,377
381,356,406,356,406,374,381,374
85,362,97,362,97,378,85,378
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
