38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
290,96,309,96,309,116,290,116
330,96,356,96,356,114,330,114
310,97,329,97,329,116,310,116
313,146,334,146,334,165,313,165
369,146,433,146,433,166,369,166
434,146,456,146,456,165,434,165
172,147,225,148,225,166,171,165
334,148,368,148,368,165,334,165
226,150,257,150,257,165,226,165
260,150,309,150,309,165,260,165
89,340,100,340,100,354,89,354
381,340,404,340,404,356,381,356
529,340,549,340,549,356,529,356
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
