38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
42,132,117,132,117,150,42,150
120,129,219,132,218,153,119,150
221,132,268,132,268,150,221,150
162,157,218,157,218,176,162,176
218,157,250,157,250,176,218,176
57,160,89,160,89,174,57,174
93,160,128,160,128,178,93,178
129,161,162,161,162,178,129,178
113,182,136,182,136,201,113,201
136,182,170,182,170,201,136,201
172,182,237,182,237,204,172,204
70,185,109,185,109,200,70,200
37,380,62,380,62,394,37,394
186,380,213,380,213,394,186,394
333,380,358,380,358,394,333,394
507,381,579,379,580,396,508,397
96,381,109,381,109,394,96,394
109,381,137,381,137,394,109,394
246,381,258,381,258,394,246,394
392,381,405,381,405,394,392,394
406,382,445,381,445,395,406,396
446,381,462,381,462,394,446,394
481,381,493,381,493,394,481,394
493,381,506,381,506,394,493,394
581,381,597,381,597,394,581,394
64,382,94,382,94,394,64,394
214,382,245,382,245,394,214,394
261,382,297,382,297,394,261,394
361,382,390,382,390,394,361,394
598,382,621,382,621,397,598,397
61,404,92,404,92,417,61,417
94,404,112,404,112,417,94,417
216,404,248,404,248,417,216,417
250,404,268,404,268,417,250,417
389,404,406,404,406,417,389,417
489,404,542,404,542,418,489,418
544,401,615,404,614,420,543,417
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
