38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
41,56,62,56,62,74,41,74
65,56,101,56,101,74,65,74
104,56,144,56,144,74,104,74
177,53,241,57,239,78,176,73
241,56,296,56,296,74,241,74
298,56,338,56,338,74,298,74
340,57,360,57,360,74,340,74
145,58,176,58,176,74,145,74
20,80,109,80,109,100,20,100
146,80,186,80,186,100,146,100
343,79,380,82,378,102,341,98
112,81,144,81,144,100,112,100
188,81,222,81,222,100,188,100
274,81,306,81,306,100,274,100
309,81,341,81,341,100,309,100
252,82,273,82,273,100,252,100
225,84,249,84,249,100,225,100
224,132,269,132,269,150,224,150
270,131,327,133,326,152,270,150
26,133,48,133,48,150,26,150
164,133,220,133,220,150,164,150
325,135,376,130,378,150,327,155
49,136,90,136,90,153,49,153
92,136,126,136,126,153,92,153
129,136,160,136,160,149,129,149
176,157,228,157,228,178,176,178
49,209,89,209,89,228,49,228
204,209,264,209,264,228,204,228
265,209,284,209,284,228,265,228
285,209,318,209,318,228,285,228
320,209,354,209,354,228,320,228
89,212,130,212,130,230,89,230
132,212,166,212,166,230,132,230
168,212,200,212,200,226,168,226
174,238,228,238,228,254,174,254
196,289,270,284,271,304,197,308
134,286,177,286,177,305,134,305
177,286,194,286,194,302,177,302
76,392,113,395,111,414,74,411
372,393,408,393,408,409,372,409
509,393,565,393,565,408,509,408
568,393,582,393,582,408,568,408
225,394,261,394,261,413,225,413
412,394,429,394,429,409,412,409
224,420,264,420,264,437,224,437
365,420,394,420,394,436,365,436
398,420,438,420,438,437,398,437
84,421,101,421,101,436,84,436
517,421,573,421,573,436,517,436
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
