38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
224,81,260,81,260,101,224,101
310,81,390,81,390,101,310,101
208,82,220,82,220,98,208,98
392,82,472,82,472,101,392,101
261,85,273,85,273,100,261,100
277,85,308,85,308,100,277,100
185,86,204,86,204,101,185,101
254,148,268,148,268,162,254,162
301,160,463,163,462,188,301,185
228,179,298,182,296,204,227,200
210,248,228,248,228,265,210,265
229,248,261,248,261,265,229,265
262,248,320,248,320,266,262,266
320,248,442,248,442,268,320,268
509,377,550,377,550,394,509,394
553,380,594,380,594,393,553,393
349,380,401,382,401,397,348,395
404,381,437,381,437,396,404,396
92,382,125,384,125,398,91,396
46,384,89,384,89,397,46,397
181,389,266,389,266,404,181,404
269,389,302,389,302,404,269,404
505,404,597,404,597,420,505,420
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
