38,12,85,12,85,32,38,32
13,13,34,13,34,30,13,30
604,56,625,56,625,76,604,76
418,57,468,57,468,76,418,76
468,57,484,57,484,74,468,74
486,57,518,57,518,76,486,76
520,58,602,56,602,75,521,77
422,82,458,82,458,101,422,101
458,82,494,82,494,101,458,101
496,82,518,82,518,101,496,101
518,82,617,82,617,104,518,104
37,144,54,144,54,157,37,157
57,144,70,144,70,156,57,156
382,148,394,148,394,157,382,157
500,154,587,150,588,167,501,172
499,232,556,227,558,246,501,252
500,312,556,308,558,327,501,331
42,333,62,333,62,346,42,346
64,334,77,334,77,346,64,346
385,338,397,338,397,350,385,350
499,397,555,391,557,411,501,417
26,458,45,458,45,468,26,468
46,458,68,458,68,468,46,468
18,460,25,460,25,468,18,468
