38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
34,66,69,66,69,85,34,85
73,66,113,66,113,85,73,85
148,66,216,66,216,89,148,89
217,66,272,66,272,85,217,85
273,66,305,66,305,85,273,85
10,68,32,68,32,85,10,85
114,69,145,69,145,85,114,85
453,73,464,73,464,81,453,81
473,74,490,74,490,84,473,84
497,77,515,80,514,90,496,87
453,85,465,85,465,94,453,94
476,86,488,86,488,94,476,94
518,85,536,85,536,98,518,98
426,91,444,86,447,95,429,100
497,92,508,92,508,100,497,100
85,92,106,92,106,110,85,110
106,92,138,92,138,110,106,110
142,92,210,92,210,110,142,110
408,92,425,92,425,105,408,105
46,93,82,93,82,110,46,110
213,93,264,93,264,113,213,113
516,100,528,100,528,109,516,109
538,98,556,98,556,112,538,112
388,102,404,102,404,117,388,117
365,106,377,106,377,118,365,118
533,109,545,109,545,121,533,121
557,113,573,113,573,129,557,129
372,114,388,114,388,129,372,129
350,124,361,124,361,136,350,136
552,126,562,126,562,136,552,136
353,141,368,126,376,135,362,149
573,132,586,132,586,148,573,148
562,140,574,140,574,152,562,152
186,142,232,142,232,162,186,162
85,144,106,144,106,162,85,162
149,144,164,144,164,161,149,161
165,144,182,144,182,162,165,162
336,144,348,144,348,157,336,157
108,146,148,146,148,165,108,165
348,149,360,149,360,165,348,165
584,152,597,152,597,169,584,169
573,160,584,160,584,172,573,172
328,166,338,166,338,180,328,180
341,169,352,169,352,185,341,185
593,174,602,174,602,192,593,192
581,180,590,180,590,192,581,192
337,190,346,190,346,206,337,206
325,192,333,192,333,204,325,204
201,193,234,193,234,213,201,213
82,194,122,194,122,213,82,213
181,194,197,194,197,212,181,212
165,196,178,196,178,212,165,212
124,197,164,197,164,216,124,216
597,198,606,198,606,216,597,216
334,210,345,210,345,228,334,228
153,245,226,245,226,264,153,264
89,246,133,246,133,264,89,264
134,246,150,246,150,264,134,264
372,374,409,374,409,392,372,392
508,374,565,374,565,390,508,390
568,374,582,374,582,390,568,390
76,376,112,376,112,394,76,394
224,376,261,376,261,394,224,394
412,376,429,376,429,390,412,390
84,402,101,402,101,417,84,417
226,402,260,402,260,418,226,418
368,402,396,402,396,417,368,417
400,402,434,402,434,417,400,417
516,402,573,402,573,417,516,417
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
