38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
206,81,273,79,273,99,206,101
329,80,346,80,346,101,329,101
381,80,434,80,434,101,381,101
352,84,372,84,372,97,352,97
241,144,327,147,326,168,240,165
126,146,184,146,184,165,126,165
185,146,206,146,206,165,185,165
208,146,240,146,240,165,208,165
390,146,440,146,440,165,390,165
442,146,464,146,464,165,442,165
466,146,500,146,500,164,466,164
498,146,521,146,521,165,498,165
326,148,373,148,373,168,326,168
374,150,386,150,386,164,374,164
512,335,570,332,571,349,513,351
72,336,118,334,119,349,73,351
222,334,236,334,236,349,222,349
352,334,437,334,437,353,352,353
240,338,268,338,268,350,240,350
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
