38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
388,77,416,77,416,98,388,98
417,77,456,77,456,98,417,98
181,78,229,78,229,96,181,96
230,78,242,78,242,94,230,94
246,78,278,78,278,97,246,97
280,78,386,78,386,97,280,97
446,128,480,128,480,158,446,158
152,132,201,132,201,150,152,150
202,132,213,132,213,149,202,149
216,132,232,132,232,149,216,149
233,132,325,132,325,150,233,150
328,132,352,132,352,153,328,153
353,132,385,132,385,150,353,150
388,133,445,133,445,150,388,150
140,185,189,185,189,204,140,204
222,185,254,185,254,204,222,204
298,185,406,185,406,204,298,204
406,185,428,185,428,204,406,204
428,187,479,183,481,203,429,207
480,185,502,185,502,204,480,204
190,188,221,188,221,204,190,204
257,188,296,188,296,202,257,202
69,370,94,370,94,390,69,390
220,370,246,370,246,390,220,390
518,370,558,370,558,389,518,389
557,370,577,370,577,389,557,389
94,372,114,372,114,389,94,389
245,372,264,372,264,390,245,390
362,372,388,372,388,390,362,390
389,372,421,372,421,390,389,390
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
