38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
52,68,108,68,108,88,52,88
182,67,215,69,214,88,181,86
216,68,248,68,248,86,216,86
250,68,317,68,317,90,250,90
318,68,370,68,370,88,318,88
372,68,393,68,393,86,372,86
109,69,180,69,180,90,109,90
393,69,484,69,484,88,393,88
483,70,583,68,584,89,484,91
474,126,488,126,488,142,474,142
367,344,412,348,410,369,365,364
412,346,456,346,456,365,412,365
458,346,502,346,502,365,458,365
504,346,536,346,536,365,504,365
538,349,586,349,586,364,538,364
394,377,446,377,446,396,394,396
446,377,468,377,468,396,446,396
469,378,560,378,560,397,469,397
432,407,521,409,521,430,431,429
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
