38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
229,174,260,174,260,196,229,196
290,174,308,174,308,194,290,194
337,174,369,174,369,196,337,196
398,174,418,174,418,196,398,196
310,176,332,176,332,196,310,196
373,176,394,176,394,196,373,196
421,178,440,178,440,192,421,192
268,182,282,182,282,190,268,190
538,386,568,386,568,401,538,401
65,388,88,388,88,402,65,402
92,388,120,388,120,402,92,402
214,389,270,387,271,403,214,405
368,388,390,388,390,402,368,402
513,388,536,388,536,402,513,402
394,389,418,389,418,404,394,404
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
