38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
294,71,339,72,338,88,294,86
340,72,390,72,390,88,340,88
393,72,409,72,409,86,393,86
412,72,432,72,432,88,412,88
464,70,508,73,507,89,463,86
509,72,560,72,560,88,509,88
562,72,578,72,578,86,562,86
580,73,600,73,600,86,580,86
85,76,102,76,102,94,85,94
138,79,233,75,233,95,138,99
41,77,85,77,85,94,41,94
104,77,136,77,136,94,104,94
177,100,222,104,220,123,176,119
52,102,98,102,98,121,52,121
101,102,175,104,174,125,100,123
57,128,116,128,116,146,57,146
117,128,136,128,136,146,117,146
138,128,170,128,170,146,138,146
171,131,212,125,214,145,173,150
530,136,540,136,540,150,530,150
444,152,453,152,453,165,444,165
345,154,356,154,356,168,345,168
64,178,113,178,113,197,64,197
114,178,212,178,212,197,114,197
542,180,552,180,552,194,542,194
374,186,386,186,386,201,374,201
441,186,453,186,453,201,441,201
44,206,99,204,100,222,45,224
101,205,133,205,133,222,101,222
134,205,166,205,166,222,134,222
169,205,230,205,230,224,169,224
206,229,228,229,228,249,206,249
129,230,204,230,204,252,129,252
47,231,126,231,126,249,47,249
114,254,149,254,149,274,114,274
152,254,185,254,185,274,152,274
88,256,112,256,112,273,88,273
18,405,189,405,189,421,18,421
224,405,268,405,268,421,224,421
338,405,446,405,446,422,338,422
503,405,579,405,579,422,503,422
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
