38,12,85,12,85,32,38,32
13,13,34,13,34,30,13,30
386,64,437,64,437,82,386,82
469,64,502,64,502,84,469,84
610,64,632,64,632,81,610,81
504,65,610,65,610,84,504,84
438,68,468,68,468,82,438,82
385,88,417,88,417,106,385,106
421,88,488,88,488,106,421,106
489,90,547,84,549,105,490,110
494,137,522,137,522,160,494,160
524,137,561,137,561,158,524,158
494,217,538,217,538,238,494,238
538,217,561,217,561,237,538,237
448,222,456,222,456,234,448,234
386,236,401,236,401,249,386,249
494,297,538,297,538,320,494,320
540,297,577,297,577,318,540,318
521,380,558,380,558,402,521,402
492,381,522,381,522,402,492,402
26,458,45,458,45,468,26,468
45,458,68,458,68,468,45,468
18,460,25,460,25,468,18,468
