38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
128,62,149,62,149,82,128,82
165,62,231,64,230,83,164,81
150,64,162,64,162,80,150,80
232,64,265,64,265,82,232,82
266,64,290,64,290,82,266,82
292,64,332,64,332,82,292,82
333,61,376,67,374,86,331,81
377,64,417,64,417,85,377,85
442,64,493,64,493,82,442,82
496,64,566,64,566,85,496,85
56,65,69,65,69,81,56,81
418,65,440,65,440,82,418,82
72,66,126,66,126,85,72,85
121,113,185,113,185,133,121,133
186,114,240,114,240,133,186,133
242,114,277,114,277,133,242,133
280,111,329,117,327,138,278,132
408,114,500,114,500,133,408,133
500,114,525,114,525,133,500,133
528,114,553,114,553,133,528,133
65,116,77,116,77,132,65,132
329,115,382,117,381,136,328,134
80,117,118,117,118,132,80,132
382,117,405,117,405,134,382,134
205,165,271,167,270,186,204,184
376,165,397,165,397,185,376,185
50,166,102,166,102,185,50,185
180,166,204,166,204,185,180,185
272,166,313,166,313,185,272,185
330,166,374,166,374,185,330,185
398,166,422,166,422,185,398,185
448,166,498,166,498,185,448,185
501,166,572,166,572,188,501,188
424,168,445,168,445,185,424,185
105,169,134,169,134,184,105,184
137,169,176,169,176,184,137,184
314,169,325,169,325,184,314,184
490,216,512,216,512,236,490,236
9,217,58,217,58,236,9,236
60,217,92,217,92,236,60,236
94,217,185,217,185,238,94,238
209,217,241,217,241,236,209,236
317,217,338,217,338,236,317,236
404,217,442,217,442,236,404,236
445,217,488,217,488,236,445,236
512,217,545,217,545,236,512,236
546,217,616,217,616,238,546,238
186,218,206,218,206,236,186,236
244,218,316,218,316,236,244,236
340,220,402,220,402,238,340,238
261,242,282,242,282,261,261,261
341,242,417,242,417,261,341,261
282,244,296,244,296,260,282,260
204,245,260,245,260,264,204,264
300,245,340,245,340,261,300,261
346,384,373,384,373,400,346,400
330,385,344,385,344,400,330,400
375,386,426,385,427,401,376,403
430,385,457,385,457,401,430,401
485,385,512,385,512,401,485,401
513,385,552,385,552,400,513,400
557,386,598,386,598,400,557,400
53,397,80,397,80,413,53,413
198,397,226,397,226,413,198,413
36,398,49,398,49,413,36,413
82,398,156,398,156,413,82,413
182,398,196,398,196,413,182,413
229,398,306,398,306,413,229,413
494,410,585,412,585,429,494,426
372,414,414,414,414,428,372,428
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
