6,6,17,6,17,16,6,16
18,5,44,5,44,16,18,16
24,33,61,33,61,42,24,42
61,33,84,33,84,42,61,42
85,33,108,33,108,42,85,42
109,34,150,33,151,43,109,45
150,33,160,33,160,42,150,42
161,33,186,33,186,42,161,42
187,33,229,32,229,42,188,44
36,49,60,49,60,57,36,57
82,49,110,49,110,56,82,56
136,49,164,49,164,56,136,56
49,113,80,113,80,125,49,125
92,114,108,114,108,125,92,125
108,112,152,114,151,126,107,125
204,116,233,114,234,123,205,126
81,116,92,116,92,125,81,125
152,116,205,116,205,125,152,125
50,128,90,128,90,138,50,138
112,128,128,128,128,137,112,137
128,128,165,128,165,137,128,137
165,128,176,128,176,137,165,137
224,128,270,128,270,137,224,137
92,129,110,129,110,138,92,138
176,129,212,129,212,138,176,138
212,129,222,129,222,137,212,137
36,193,58,193,58,202,36,202
106,194,134,194,134,204,106,204
184,194,212,194,212,202,184,202
257,194,285,194,285,204,257,204
