38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
582,61,618,61,618,81,582,81
356,62,413,66,411,85,354,81
414,64,425,64,425,80,414,80
430,64,462,64,462,82,430,82
465,63,511,66,510,83,464,81
512,64,580,64,580,82,512,82
354,89,441,89,441,108,354,108
442,89,497,89,497,108,442,108
497,91,547,87,549,107,499,111
549,89,574,89,574,109,549,109
577,90,597,90,597,109,577,109
598,90,620,90,620,108,598,108
428,114,465,114,465,136,428,136
468,113,523,117,522,137,466,133
525,116,545,116,545,132,525,132
244,142,261,142,261,161,244,161
122,152,137,152,137,169,122,169
352,159,395,161,394,179,351,177
396,160,468,160,468,181,396,181
471,156,538,161,537,182,469,177
538,159,595,161,594,181,538,178
596,159,623,161,622,177,594,175
356,185,400,185,400,204,356,204
402,185,424,185,424,202,402,202
424,185,436,185,436,202,424,202
536,185,568,185,568,204,536,204
569,185,618,185,618,206,569,206
512,186,532,186,532,202,512,202
440,188,512,188,512,205,440,205
350,210,385,210,385,229,350,229
388,210,458,210,458,232,388,232
460,210,492,210,492,229,460,229
545,210,620,210,620,229,545,229
494,213,542,213,542,229,494,229
371,255,425,253,425,273,372,275
510,256,566,254,567,273,510,275
349,256,368,256,368,274,349,274
428,256,508,256,508,274,428,274
569,254,626,258,625,277,568,273
468,281,526,281,526,300,468,300
448,282,464,282,464,300,448,300
70,405,80,405,80,420,70,420
81,404,120,404,120,424,81,424
234,404,262,404,262,420,234,420
365,404,376,404,376,418,365,418
378,403,423,406,422,421,377,418
526,404,538,404,538,418,526,418
222,405,233,405,233,420,222,420
541,405,562,405,562,421,541,421
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
