38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
141,61,238,61,238,80,141,80
278,64,406,60,407,84,278,87
408,60,462,60,462,84,408,84
238,62,258,62,258,80,238,80
444,123,498,125,497,151,443,149
140,126,237,126,237,145,140,145
238,126,258,126,258,145,238,145
282,129,441,126,441,148,282,152
124,192,173,192,173,210,124,210
280,192,334,192,334,210,280,210
336,192,368,192,368,210,336,210
369,192,425,192,425,210,369,210
426,190,533,193,533,213,426,210
174,194,206,194,206,210,174,210
246,194,279,196,278,213,245,211
210,196,244,196,244,213,210,213
133,221,191,223,190,242,132,241
209,222,244,222,244,241,209,241
353,222,432,222,432,241,353,241
434,223,523,221,524,241,434,243
262,226,351,222,352,241,263,245
190,226,205,226,205,244,190,244
246,226,258,226,258,244,246,244
92,309,100,309,100,321,92,321
240,308,250,308,250,321,240,321
231,349,269,352,267,371,229,368
380,350,416,350,416,366,380,366
37,365,74,365,74,384,37,384
76,365,154,365,154,380,76,380
482,365,520,365,520,381,482,381
521,365,608,365,608,380,521,380
277,378,288,378,288,393,277,393
289,378,304,378,304,393,289,393
340,378,425,378,425,393,340,393
193,380,273,380,273,393,193,393
430,381,456,381,456,393,430,393
540,390,577,390,577,408,540,408
66,393,74,393,74,406,66,406
77,392,92,392,92,406,77,406
93,391,127,393,126,408,92,406
512,393,538,393,538,406,512,406
232,406,265,406,265,420,232,420
381,406,414,406,414,420,381,420
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
