38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
36,96,92,96,92,114,36,114
92,97,167,94,168,114,93,118
170,96,220,96,220,114,170,114
494,98,529,98,529,118,494,118
300,100,350,100,350,125,300,125
354,100,405,100,405,125,354,125
278,102,296,102,296,125,278,125
532,102,604,102,604,118,532,118
68,121,100,121,100,140,68,140
101,118,187,122,186,143,100,139
141,146,216,146,216,165,141,165
38,148,138,148,138,165,38,165
502,169,537,169,537,193,502,193
541,169,592,169,592,193,541,193
292,173,351,171,353,195,293,198
356,172,405,172,405,193,356,193
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
