38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
192,77,240,77,240,96,192,96
240,77,292,77,292,96,240,96
293,77,353,77,353,94,293,94
376,77,418,77,418,94,376,94
354,78,376,78,376,96,354,96
420,80,448,80,448,94,420,94
220,126,291,128,290,148,219,146
193,128,218,128,218,146,193,146
292,128,350,128,350,146,292,146
374,128,416,128,416,146,374,146
352,129,373,129,373,146,352,146
418,130,448,130,448,149,418,149
286,178,330,178,330,197,286,197
437,178,506,178,506,197,437,197
134,179,176,181,175,199,133,197
230,180,284,180,284,197,230,197
332,180,357,180,357,197,332,197
357,182,413,179,414,198,358,202
416,180,436,180,436,197,416,197
178,180,229,182,229,200,178,198
77,334,93,334,93,350,77,350
92,334,113,334,113,352,92,352
226,334,261,334,261,352,226,352
381,334,416,334,416,349,381,349
525,334,558,334,558,350,525,350
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
