38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
57,102,106,102,106,121,57,121
106,104,124,104,124,121,106,121
125,104,157,104,157,121,125,121
160,105,210,105,210,120,160,120
45,129,93,129,93,150,45,150
120,129,152,129,152,148,120,148
153,129,185,129,185,148,153,148
186,129,222,129,222,148,186,148
96,130,116,130,116,146,96,146
53,154,92,154,92,173,53,173
93,154,181,154,181,173,93,173
182,154,214,154,214,173,182,173
93,179,158,179,158,198,93,198
160,180,213,180,213,198,160,198
54,181,89,181,89,197,54,197
65,371,122,371,122,387,65,387
506,372,593,372,593,388,506,388
182,373,294,373,294,393,182,393
362,373,433,373,433,389,362,389
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
