38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
365,56,377,56,377,62,365,62
400,88,412,88,412,94,400,94
224,157,245,157,245,177,224,177
60,158,109,158,109,177,60,177
110,158,128,158,128,177,110,177
129,158,161,158,161,177,129,177
162,158,221,158,221,180,162,180
245,158,277,158,277,177,245,177
278,158,317,158,317,177,278,177
141,189,209,189,209,207,141,207
212,189,236,189,236,208,212,208
505,386,535,388,534,403,504,401
537,386,593,386,593,404,537,404
76,392,88,392,88,408,76,408
220,392,244,392,244,408,220,408
378,393,389,393,389,408,378,408
89,394,113,394,113,408,89,408
248,394,270,394,270,408,248,408
392,394,416,394,416,408,392,408
502,413,593,413,593,429,502,429
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
