38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
21,89,65,89,65,108,21,108
68,89,100,89,100,108,68,108
101,89,145,89,145,108,101,108
253,89,285,89,285,108,253,108
286,89,318,89,318,108,286,108
146,90,168,90,168,108,146,108
170,90,252,90,252,108,170,108
58,118,129,118,129,140,58,140
132,118,154,118,154,140,132,140
156,118,188,118,188,137,156,137
190,120,248,120,248,136,190,136
230,170,292,170,292,190,230,190
50,172,100,172,100,190,50,190
150,172,184,172,184,190,150,190
184,172,228,172,228,190,184,190
101,174,146,174,146,189,101,189
98,272,137,272,137,289,98,289
138,272,166,272,166,288,138,288
170,272,216,272,216,288,170,288
244,272,270,272,270,289,244,289
220,274,240,274,240,289,220,289
425,290,488,293,487,312,424,309
501,292,532,292,532,309,501,309
533,293,548,293,548,308,533,308
550,293,606,293,606,308,550,308
99,298,177,298,177,314,99,314
180,300,209,300,209,314,180,314
213,300,270,300,270,314,213,314
140,328,230,328,230,341,140,341
409,358,446,358,446,374,409,374
449,358,477,358,477,374,449,374
480,358,553,358,553,374,480,374
572,361,616,361,616,374,572,374
560,364,568,364,568,374,560,374
120,373,146,373,146,389,120,389
206,373,233,373,233,389,206,389
78,374,116,374,116,389,78,389
150,374,204,374,204,389,150,389
236,374,296,374,296,393,236,393
298,374,314,374,314,390,298,390
426,385,473,385,473,401,426,401
506,386,555,383,556,401,508,404
560,385,600,385,600,401,560,401
477,386,504,386,504,401,477,401
149,401,226,401,226,417,149,417
229,400,297,401,297,417,229,415
97,404,145,404,145,420,97,420
469,415,555,413,556,429,469,432
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
