38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
124,128,209,131,209,152,123,149
90,130,122,130,122,149,90,149
304,129,367,133,366,153,303,149
413,130,512,130,512,149,413,149
72,132,89,132,89,149,72,149
209,132,302,132,302,149,209,149
366,131,411,133,410,149,366,147
513,131,557,133,557,149,512,147
561,133,582,133,582,148,561,148
329,156,378,156,378,174,329,174
276,158,326,158,326,173,276,173
129,207,167,209,166,227,128,225
168,208,204,208,204,226,168,226
205,207,248,209,247,227,204,225
268,208,341,208,341,229,268,229
342,208,364,208,364,228,342,228
364,208,377,208,377,225,364,225
378,208,396,208,396,224,378,224
414,208,488,208,488,228,414,228
490,208,525,208,525,228,490,228
250,210,262,210,262,225,250,225
398,210,410,210,410,225,398,225
505,370,534,370,534,385,505,385
536,370,593,370,593,388,536,388
205,376,290,376,290,392,205,392
347,384,400,388,399,403,346,399
402,385,436,385,436,400,402,400
60,385,106,389,104,405,58,401
106,388,140,388,140,402,106,402
502,397,594,397,594,413,502,413
230,404,264,404,264,418,230,418
534,424,585,424,585,441,534,441
513,425,530,425,530,440,513,440
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
