38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
176,78,205,78,205,94,176,94
209,78,242,78,242,94,209,94
273,78,332,78,332,97,273,97
336,78,381,78,381,94,336,94
383,79,493,77,493,94,384,96
154,80,173,80,173,94,154,94
245,81,270,81,270,94,245,94
110,124,129,124,129,138,110,138
181,124,252,124,252,141,181,141
256,123,309,125,309,142,255,139
312,123,339,125,338,140,311,138
342,123,414,123,414,141,342,141
418,124,437,124,437,140,418,140
436,125,481,123,482,140,437,142
484,124,534,124,534,142,484,142
130,126,165,126,165,141,130,141
169,128,177,128,177,140,169,140
114,168,148,168,148,184,114,184
233,166,306,170,304,188,232,184
365,168,393,168,393,184,365,184
395,169,467,167,468,185,396,187
472,168,490,168,490,185,472,185
309,168,363,170,362,187,308,185
491,170,534,169,535,184,492,186
150,170,185,170,185,185,150,185
201,170,234,170,234,185,201,185
186,172,197,172,197,184,186,184
297,190,349,190,349,210,297,210
265,236,301,236,301,250,265,250
304,236,317,236,317,250,304,250
320,236,384,236,384,250,320,250
372,374,409,374,409,392,372,392
508,374,565,374,565,390,508,390
568,374,582,374,582,390,568,390
76,376,112,376,112,394,76,394
224,376,261,376,261,394,224,394
412,376,429,376,429,390,412,390
84,402,101,402,101,417,84,417
226,402,260,402,260,418,226,418
368,402,396,402,396,417,368,417
400,402,434,402,434,417,400,417
516,402,573,402,573,417,516,417
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
