38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
110,82,134,82,134,101,110,101
173,84,246,84,246,105,173,105
328,84,400,84,400,102,328,102
402,84,425,84,425,105,402,105
426,84,446,84,446,104,426,104
482,88,515,83,518,102,484,106
136,86,170,86,170,105,136,105
249,88,260,88,260,101,249,101
262,86,326,86,326,104,262,104
448,86,482,86,482,105,448,105
518,88,528,88,528,101,518,101
312,109,392,109,392,128,312,128
246,112,310,112,310,129,246,129
257,160,292,160,292,178,257,178
238,161,256,161,256,178,238,178
293,161,388,161,388,180,293,180
490,381,571,379,572,397,490,399
576,381,593,381,593,396,576,396
49,382,101,384,101,400,48,398
104,382,136,382,136,397,104,397
199,383,283,383,283,399,199,399
347,385,391,383,392,397,348,399
394,383,428,385,427,399,394,397
529,410,554,410,554,425,529,425
225,412,258,412,258,426,225,426
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
