38,13,85,11,85,31,38,32
13,13,33,13,33,28,13,28
106,54,148,54,148,72,106,72
150,54,194,54,194,73,150,73
198,54,244,54,244,73,198,73
244,57,327,54,328,75,245,78
328,54,346,54,346,73,328,73
349,54,400,54,400,73,349,73
403,56,485,53,485,73,404,76
73,210,118,210,118,225,73,225
328,210,375,212,374,227,327,224
485,210,530,210,530,225,485,225
202,212,248,212,248,225,202,225
250,213,258,213,258,225,250,225
376,213,384,213,384,224,376,224
265,260,321,260,321,280,265,280
124,261,165,261,165,280,124,280
221,261,262,261,262,280,221,280
322,261,372,261,372,280,322,280
374,261,398,261,398,280,374,280
401,261,420,261,420,280,401,280
422,261,489,261,489,280,422,280
490,261,516,261,516,280,490,280
169,264,220,264,220,282,169,282
64,388,118,388,118,404,64,404
213,388,236,388,236,404,213,404
238,388,268,388,268,404,238,404
364,388,420,388,420,404,364,404
516,390,562,387,563,402,517,406
17,461,25,461,25,469,17,469
25,461,45,461,45,470,25,470
45,461,68,461,68,470,45,470
